"Grid_ID","fips","row","col","Datetime_UTC","Datetime_local","Date_local","EATM_radar_ref","SFC_visibility","SFC_wind_gust","MSL","SFC_pressure","SFC_geoheight","SFC_tempC","DBLL_moisture","HTGL2_tempC","HTGL2_dew_tempC","HTGL2_humidity","HTGL10_uwind","HTGL10_vwind","HTGL10_wind_speed","SFC_roughness","SFC_velocity","SFC_sensible_heat","SFC_latent_heat","SFC_ground_heat","EATM_cloud_cover","SFC_beam_solar","SFC_diffuse_solar","SFC_PBLH","EHLT_geoheight","Down_short_r","Down_long_r","Up_short_r","HR01_total_preci"
353373,38025,197,769,2019-01-01,"2018-12-31 17:00","2018-12-31",-10,30200,5.78115081787109,103613,94990,688.995239257812,-21.6552337646484,-20.87607421875,-26.7193817138672,58.7000007629395,2.27189254760742,-2.24973106384277,3.18989086151123,0.0447999984025955,0.159999996423721,-7,0,70,0,0,0,60.3199157714844,707.319641113281,0,146.699996948242,0,214.318222045898,0
358793,38057,200,792,2019-01-01,"2018-12-31 18:00","2018-12-31",-10,24600,4.84365081787109,103565,95530,639.057739257812,-22.0302337646484,-20.75107421875,-24.9068817138672,67.8000030517578,2.83439254760742,-1.87473106384277,3.43989086151123,0.0237999986857176,0.170000001788139,-12,0,40,0,0,0,81.5699157714844,657.319641113281,0,147.600006103516,0,216.318222045898,0
367796,38065,205,800,2019-01-01,"2018-12-31 18:00","2018-12-31",-10,21800,5.90615081787109,103554,95080,674.088989257812,-22.6552337646484,-21.56357421875,-25.1568817138672,71.8000030517578,2.83439254760742,-3.43723106384277,4.50239086151123,0.0252000000327826,0.280000001192093,-16,0,30,0,0,0,79.1949157714844,692.319641113281,0,145.699996948242,0,215.068222045898,0
372223,23011,207,1629,2019-01-01,"2018-12-31 19:00","2018-12-31",-10,16000,3.59365081787109,102394,101870,43.8702545166016,-0.530249023437477,-0.0635742187499773,-1.40689697265623,85.7000045776367,-0.728107452392578,1.43776893615723,1.62739098072052,0.472399979829788,0.0499999970197678,-2,0,100,88.375,0,0,131.319915771484,63.8196296691895,0,298.200012207031,0,279.318237304688,0
387702,38017,216,917,2019-01-01,"2018-12-31 18:00","2018-12-31",-10,21400,12.5936508178711,103241,99830,272.213989257812,-25.4677337646484,-24.06357421875,-27.7818817138672,70.3000030517578,1.45939254760742,-7.62473106384277,7.75239086151123,0.0109999999403954,0.479999989271164,-38,0,10,99.75,0,0,131.132415771484,290.319641113281,0,155.600006103516,0,209.068222045898,0.00100000004749745
392998,38015,219,816,2019-01-01,"2018-12-31 18:00","2018-12-31",-10,23800,8.90615081787109,103536,96660,547.995239257812,-21.5927337646484,-21.18857421875,-25.0943817138672,70.4000015258789,2.95939254760742,-4.43723106384277,5.31489086151123,0.455599993467331,0.409999996423721,-10,0,40,0.5,0,0,145.632415771484,566.319641113281,0,147.199996948242,0,210.943222045898,0
400917,50007,223,1539,2019-01-01,"2018-12-31 19:00","2018-12-31",17.75,20200,12.9686508178711,101781,100860,78.2140045166016,1.65725097656252,2.87392578125002,-0.0318969726562273,77.9000015258789,-1.85310745239258,3.81276893615723,4.25239086151123,0.494099974632263,0.28999999165535,-45,30,0,100,0,0,473.007415771484,98.3196258544922,0,321.600006103516,0,284.568237304688,0.235000014305115
415393,23005,231,1623,2019-01-01,"2018-12-31 19:00","2018-12-31",11.4375,19200,7.34365081787109,102429,102420,2.33900451660156,0.469750976562523,1.74892578125002,-0.156896972656227,78.9000015258789,0.209392547607422,2.81276893615723,2.87739086151123,0.418799996376038,0.109999999403954,-17,0,0,100,0,0,894.132446289062,22.3196296691895,0,311.200012207031,0,279.568237304688,0
452214,30087,252,665,2019-01-01,"2018-12-31 17:00","2018-12-31",-10,14100,4.46865081787109,103597,88750,1212.08898925781,-19.0302337646484,-17.06357421875,-19.7193817138672,75.3000030517578,2.27189254760742,-1.74973106384277,2.81489086151123,0.0474999994039536,0.0999999940395355,-9,0,490,0,0,0,196.757415771484,1230.31958007812,0,161.800003051758,0,222.568222045898,0
454012,30087,253,664,2019-01-01,"2018-12-31 17:00","2018-12-31",-10,13200,4.65615081787109,103591,87760,1295.96398925781,-19.7177337646484,-17.81357421875,-21.0318817138672,72.2000045776367,2.02189254760742,-2.12473106384277,2.93989086151123,0.0461999997496605,0.109999999403954,-10,0,470,0,0,0,145.507415771484,1314.31958007812,0,160,0,221.318222045898,0
454901,50021,253,1553,2019-01-01,"2018-12-31 19:00","2018-12-31",21.5,9000,7.59365081787109,101876,99800,180.026504516602,-1.09274902343748,0.186425781250023,-0.656896972656227,80.0999984741211,0.771892547607422,1.12526893615723,1.37739098072052,0.361000001430511,0.0399999991059303,-4,0,60,100,0,0,219.382415771484,199.819625854492,0,322.700012207031,0,279.068237304688,0.865000069141388
457612,30087,255,666,2019-01-01,"2018-12-31 17:00","2018-12-31",-10,18000,4.90615081787109,103588,89850,1118.77648925781,-20.5927337646484,-17.75107421875,-20.6568817138672,66,1.52189254760742,-1.74973106384277,2.31489086151123,0.0461999997496605,0.0599999986588955,-7,0,610,0,0,0,210.882415771484,1137.31958007812,0,163.600006103516,0,217.443222045898,0
472003,30087,263,665,2019-01-01,"2018-12-31 17:00","2018-12-31",-10,18400,3.34365081787109,103568,91640,971.307739257812,-16.7802490234375,-15.43857421875,-17.7193817138672,71.0999984741211,-0.0406074523925781,-0.374731063842773,0.377390921115875,0.0461999997496605,0.00999999977648258,-1,0,600,0,0,0,490.444915771484,989.819641113281,0,168,0,229.443222045898,0
472032,30075,263,694,2019-01-01,"2018-12-31 17:00","2018-12-31",-10,16700,1.78115093708038,103613,92100,933.557739257812,-18.7177337646484,-16.25107421875,-18.7818817138672,69,0.0843925476074219,-1.12473106384277,1.12739098072052,0.0461999997496605,0.0299999993294477,-3,0,570,0,0,0,515.882446289062,952.319641113281,0,167.900009155273,0,223.818222045898,0
